name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2012-02-22,51,46.1,48.3,51,39.9,43.1,43.3,83.2,0.04,100,4.17,rain,,,36.9,19.8,219.8,1024.2,0.4,12.8,56.7,5,2,,2012-02-22T07:01:46,2012-02-22T17:27:13,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-23,62.7,51.2,55.9,62.7,51.2,55.9,50.9,83.7,0,0,0,,,,,14.2,255.3,1023.2,0.2,13.5,113.1,10,5,,2012-02-23T06:59:43,2012-02-23T17:29:01,0.01,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-24,59.1,49.7,53,59.1,45.1,52.7,47.9,83,0,0,0,,,,,13.5,257.9,1027.5,0.3,16.7,86.9,7.5,4,,2012-02-24T06:57:39,2012-02-24T17:30:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-25,55.1,46.7,49.9,55.1,43.4,49,38.1,64.1,0,0,0,,,,,10.5,300.4,1027.7,0.2,16.8,108.3,9.3,5,,2012-02-25T06:55:34,2012-02-25T17:32:36,0.06,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-26,55.7,39.3,47.3,55.7,39.1,46.2,38.5,72.1,0,0,0,,,,,9,257.3,1028.4,0.1,12.3,121.6,10.5,5,,2012-02-26T06:53:28,2012-02-26T17:34:24,0.09,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-27,52.4,43.8,48.6,52.4,39.2,46.7,44,84,0,0,0,,,,,10.9,241.4,1025.1,0.3,14.1,38.2,3.3,2,,2012-02-27T06:51:21,2012-02-27T17:36:11,0.13,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-28,57.8,50.3,52.8,57.8,50.3,52.8,48.4,85.2,0.01,100,4.17,rain,,,,7.7,259,1024.1,0.3,6.2,63.2,5.5,3,,2012-02-28T06:49:13,2012-02-28T17:37:57,0.18,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-02-29,55.1,49.7,51.8,55.1,47.4,51.3,47.5,85.4,0,0,0,,,,,7.6,223.4,1024.7,0.3,5.6,86.1,7.2,3,,2012-02-29T06:47:04,2012-02-29T17:39:44,0.22,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-01,59.6,44.8,51.9,59.6,44.8,51.8,44.7,77.4,0,0,0,,,,,5.6,248.4,1026.2,0.1,3.7,105.6,9.1,5,,2012-03-01T06:44:55,2012-03-01T17:41:30,0.27,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-02,49.7,43.4,46.3,49.2,41.7,44.1,43.3,89.4,0,0,0,,,,,9.7,103,1025.5,0.1,2.4,71.2,6.1,3,,2012-03-02T06:42:45,2012-03-02T17:43:15,0.32,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-03,58.7,44.9,49.9,58.7,41.4,47.8,43.6,80.9,0,0,0,,,,,16.6,195.2,1019,0.2,7.7,85,7.3,4,,2012-03-03T06:40:35,2012-03-03T17:45:01,0.37,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-04,49.7,39.8,44.4,45.3,31.6,38.8,41.3,88.9,0.13,100,12.5,rain,,,36.9,18.4,232.4,1016.6,0.4,12,33.3,2.9,1,,2012-03-04T06:38:23,2012-03-04T17:46:46,0.41,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-05,50.3,40.2,44.3,50.3,31.2,37.2,31.9,62.8,0.08,100,4.17,rain,,,38,21.5,318.8,1021.5,0.4,28,84.4,7.1,3,,2012-03-05T06:36:11,2012-03-05T17:48:31,0.45,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-06,45.2,39.4,41.9,45.2,32.6,37.2,35.3,77.4,0,0,0,,,,,12.4,238.2,1025.3,0.2,15.8,101.9,8.8,4,,2012-03-06T06:33:59,2012-03-06T17:50:16,0.48,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-07,52.8,42,46.3,52.8,36.2,41.5,39.5,77.8,0.02,100,4.17,rain,,,35.8,20.7,244.9,1017.7,0.3,18,56.8,4.9,3,,2012-03-07T06:31:46,2012-03-07T17:52:00,0.49,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-08,54.7,38,45.9,54.7,32.4,42.6,35.4,67.6,0.04,100,8.33,rain,,,,12.3,269.7,1030.8,0.1,17.3,143.9,12.3,6,,2012-03-08T06:29:32,2012-03-08T17:53:44,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-09,52.4,44.9,49.4,52.4,40.4,47.6,42.3,76.7,0.02,100,4.17,rain,,,,14.2,234.2,1034.8,0.3,15.9,68.8,5.9,3,,2012-03-09T06:27:19,2012-03-09T17:55:28,0.51,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-10,60.9,48.5,53.7,60.9,44.5,52.9,47.5,80.2,0,0,0,,,,,10.5,280,1036.6,0.3,12.3,133.6,11.5,5,,2012-03-10T06:25:04,2012-03-10T17:57:12,0.53,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-11,61.1,44.7,52.3,61.1,44.7,52.1,45.8,79.4,0.01,100,4.17,rain,,,,7.2,301.8,1036.9,0.1,10,148.9,12.7,6,,2012-03-11T06:22:49,2012-03-11T17:58:55,0.57,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-12,58.7,42.5,49,58.7,42.5,48.5,44.5,85.1,0,0,0,,,,,6.2,236.7,1035,0.1,3.9,144.8,12.4,6,,2012-03-12T06:20:34,2012-03-12T18:00:38,0.62,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-13,52.8,43.8,46.6,52.8,40.9,45.1,42.1,84.7,0,0,0,,,,,6.4,62.9,1034.6,0.2,4.4,117.8,10.2,5,,2012-03-13T06:18:19,2012-03-13T18:02:21,0.67,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-14,55.7,42.2,46,55.7,38.9,44.1,39.7,79.4,0,0,0,,,,,6.2,108.1,1031.3,0.2,4.1,128.2,11.2,5,,2012-03-14T06:16:03,2012-03-14T18:04:04,0.72,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-15,63.2,38.5,49.3,63.2,36.3,49,42.8,80.8,0,0,0,,,,,10.3,170.5,1024.6,0,2.3,170,14.7,6,,2012-03-15T06:13:47,2012-03-15T18:05:47,0.78,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-16,50.1,47.6,48.8,50.1,43.1,44.7,41.3,75.4,0,0,0,,,,,12.2,233.6,1019,0.2,7.4,106.4,9.2,4,,2012-03-16T06:11:31,2012-03-16T18:07:29,0.83,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-17,52.1,46.1,48.9,52.1,41.7,46.5,45,86.1,0,0,0,,,,,11.2,202.1,1013,0.3,8.7,42.6,3.7,1,,2012-03-17T06:09:14,2012-03-17T18:09:11,0.88,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-18,50.6,39.8,45.4,50.6,35.8,42.6,39.6,80.9,0.01,100,4.17,rain,,,,10.4,240.3,1017.5,0.1,14.5,137.9,11.9,6,,2012-03-18T06:06:58,2012-03-18T18:10:53,0.92,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-19,56.6,35.3,46.5,56.6,33.8,45,35,66.8,0,0,0,,,,,10.8,265.5,1032.2,0.1,18.4,189.3,16.4,6,,2012-03-19T06:04:41,2012-03-19T18:12:35,0.96,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-20,59.3,39.8,49.9,59.3,36.5,48.4,40.3,70.9,0.05,100,8.33,rain,,,,9.6,262.3,1034.8,0.1,19.3,78.5,6.7,4,,2012-03-20T06:02:24,2012-03-20T18:14:17,0.98,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-21,61,47,53.2,61,44.3,52.8,41.1,64.3,0,0,0,,,,,12,98.1,1034,0.2,14.7,198,17.2,7,,2012-03-21T06:00:07,2012-03-21T18:15:58,1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-22,61.4,44,51.9,61.4,39.7,50.6,41.7,70.6,0,0,0,,,,,16.2,76.5,1029.2,0.2,5,144.7,12.7,5,,2012-03-22T05:57:50,2012-03-22T18:17:39,1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-23,69.2,45.6,55.7,69.2,45.6,55.6,45.5,71.8,0,0,0,,,,,5.9,150.6,1026.6,0.1,4.2,183.5,16,6,,2012-03-23T05:55:33,2012-03-23T18:19:21,0,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-24,66.8,45.2,54.2,66.8,45.2,54,44.9,73.2,0,0,0,,,,,9.9,72.1,1028.5,0.1,5,194.3,16.9,6,,2012-03-24T05:53:16,2012-03-24T18:21:02,0.02,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-25,57.5,41.1,48.2,57.5,38.1,46.5,40.9,77,0,0,0,,,,,8.9,56,1033.4,0.1,10.2,205,17.1,7,,2012-03-25T06:50:59,2012-03-25T19:22:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-26,65.9,39.8,51.2,65.9,37,50.1,40.2,70.3,0,0,0,,,,,12.1,67.3,1036.2,0,9.3,212.2,18.4,7,,2012-03-26T06:48:42,2012-03-26T19:24:24,0.07,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-27,65.9,44.3,53.8,65.9,43,53.4,34.6,50.1,0.01,100,4.17,rain,,,,9.6,87,1036.3,0,14.9,217.2,18.8,7,,2012-03-27T06:46:25,2012-03-27T19:26:05,0.1,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-28,71.3,42.1,56.6,71.3,42.1,56.6,34.6,47.7,0,0,0,,,,,6.7,124.7,1032.7,0,18.9,218,18.9,7,,2012-03-28T06:44:09,2012-03-28T19:27:46,0.14,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-29,67.7,44.9,56.6,67.7,43,56.5,41.7,59.9,0,0,0,,,,,8.5,302.2,1028,0.1,10,210.4,18.2,7,,2012-03-29T06:41:52,2012-03-29T19:29:26,0.19,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-30,64.1,47.5,54.9,64.1,46,54.4,44.2,68.3,0,0,0,,,,,9.5,271.8,1024.3,0.1,5.1,171.4,14.9,7,,2012-03-30T06:39:36,2012-03-30T19:31:07,0.23,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-03-31,52.4,44.9,49,52.4,40.1,46.8,38.9,69.2,0,0,0,,,,,12.7,124.5,1019.9,0.2,13.5,96.1,8.5,3,,2012-03-31T06:37:20,2012-03-31T19:32:48,0.28,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-01,56.6,38.3,47.1,56.6,36.1,46,32,58.3,0,0,0,,,,,5.8,179,1020.9,0.1,19,228.9,19.8,7,,2012-04-01T06:35:04,2012-04-01T19:34:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-02,59.6,40.3,50,59.6,38.9,49.8,36.3,61.8,0,0,0,,,,,6.4,279.2,1011.3,0.1,14.7,225.6,19.6,7,,2012-04-02T06:32:48,2012-04-02T19:36:09,0.38,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-03,55.7,42,49.4,55.7,42,48.9,41.2,74.4,0.02,100,4.17,rain,,,,10.9,276.9,1003.3,0.2,12.2,202.5,17.4,7,,2012-04-03T06:30:33,2012-04-03T19:37:49,0.43,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-04,50.6,38.9,46,50.6,35.2,43.7,37.6,74.3,0.28,100,4.17,rain,,,,10.9,161.2,1006.8,0.2,16,177.6,15.4,5,,2012-04-04T06:28:18,2012-04-04T19:39:30,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-05,48.5,41.6,45.7,44.2,38,40.7,37.8,74.3,0.01,100,4.17,rain,,,,13.6,49,1018.6,0.2,9.8,162.2,13.9,5,,2012-04-05T06:26:03,2012-04-05T19:41:10,0.49,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-06,55.5,34.4,45.5,55.5,31.2,43.9,32.9,62.6,0,0,0,,,,,11.1,285.3,1016.1,0.1,17.1,222.9,19.1,8,,2012-04-06T06:23:49,2012-04-06T19:42:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-07,52.1,45.7,48.4,52.1,44.6,46.3,40,73.1,0,0,0,,,,,10.4,171.2,1012.4,0.3,16.4,148.9,12.9,5,,2012-04-07T06:21:35,2012-04-07T19:44:31,0.51,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-08,56.4,44,50,56.4,40.3,48.8,43.8,79.9,0.03,100,8.33,rain,,,,12.9,230.8,1012.5,0.3,13.4,76.3,6.5,2,,2012-04-08T06:19:22,2012-04-08T19:46:11,0.53,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-09,52.1,47.6,49.8,52.1,42.6,47.6,46.8,89.5,0.19,100,8.33,rain,,,38,19.5,222.4,997.7,0.5,10.1,47,4,2,,2012-04-09T06:17:09,2012-04-09T19:47:52,0.55,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-10,57.4,43.4,49.3,57.4,37.6,46.6,39.6,70.6,0.16,100,8.33,rain,,,37.5,17.1,236.7,990.1,0.2,22.9,202.6,17.6,6,,2012-04-10T06:14:57,2012-04-10T19:49:32,0.6,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-11,56.6,38.9,48.3,56.6,37.2,47.1,36.9,67.1,0,0,0,,,,,12.3,253.1,997,0.2,22.9,146.1,12.7,5,,2012-04-11T06:12:45,2012-04-11T19:51:12,0.65,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-12,54.8,39.4,47.3,54.8,39.2,46.5,39.7,76.2,0.02,100,4.17,rain,,,,8.1,254.2,1003,0.2,16.9,156.2,13.6,5,,2012-04-12T06:10:34,2012-04-12T19:52:53,0.7,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-13,54.2,40.2,47.4,54.2,37.7,46.6,39.7,76.2,0,0,0,,,,,5.3,158.1,1005.1,0.1,11.5,206.5,17.7,6,,2012-04-13T06:08:24,2012-04-13T19:54:33,0.76,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-14,53.7,43.1,47.8,53.7,38.7,44.9,38.1,71.5,0.16,100,4.17,rain,,,,13.2,45,1007.8,0.3,15.7,217.8,18.7,7,,2012-04-14T06:06:14,2012-04-14T19:56:13,0.81,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-15,49.2,38.9,44.1,43.9,31.8,38.3,32.5,65.1,0,0,0,,,,31.1,15.8,69.3,1019.6,0.1,23.5,227.3,19.8,7,,2012-04-15T06:04:05,2012-04-15T19:57:54,0.86,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-16,52.4,37.4,44.5,52.4,34.8,41.7,28.7,56.2,0.01,100,4.17,rain,,,,11.4,220.3,1024.9,0.2,23.2,268,23.3,8,,2012-04-16T06:01:57,2012-04-16T19:59:34,0.9,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-17,57.8,41.6,47.1,57.8,35.6,42.3,37.5,70.5,0.04,100,4.17,rain,,,38,21.8,210.1,1002.5,0.3,21,164.5,14.3,7,,2012-04-17T05:59:49,2012-04-17T20:01:14,0.94,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-18,51,43.4,46.6,51,37.3,41.7,42.7,86.5,0.21,100,12.5,rain,,,36.1,17.2,186.2,982,0.4,13.5,61,5.4,2,,2012-04-18T05:57:42,2012-04-18T20:02:54,0.97,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-19,51.1,44.3,46.1,51.1,38.7,41.6,43.9,91.8,0.8,100,16.67,rain,,,,12.1,260,984.2,0.3,11.3,125.9,10.8,4,,2012-04-19T05:55:36,2012-04-19T20:04:34,0.99,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-20,54.8,42.2,46.9,54.8,37.4,44,41.8,83.4,0.12,100,8.33,rain,,,34.4,12.4,239.4,993.2,0.2,14.7,173.1,14.8,6,,2012-04-20T05:53:31,2012-04-20T20:06:15,1,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-21,55.5,39.5,47.4,55.5,35.8,44.8,38.4,72.8,0.02,100,4.17,rain,,,,15.7,258.3,997.2,0.2,25.5,195.6,16.9,6,,2012-04-21T05:51:27,2012-04-21T20:07:55,0,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-22,58.4,40.7,48.2,58.4,36.3,45.3,40.8,77.6,0.06,100,8.33,rain,,,40,16.1,236.8,1002.7,0.1,20.5,186,15.9,6,,2012-04-22T05:49:24,2012-04-22T20:09:34,0.01,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-23,50.3,45.2,46.7,50.3,40.7,42.5,42.5,85.4,0.06,100,8.33,rain,,,,14.8,133.2,995.3,0.3,12.6,71.6,6.1,2,,2012-04-23T05:47:22,2012-04-23T20:11:14,0.02,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-24,55.1,45.2,48.9,55.1,39.8,46,40.4,74.3,0.23,100,12.5,rain,,,,12.3,252,997,0.2,15.1,160.7,13.8,6,,2012-04-24T05:45:21,2012-04-24T20:12:54,0.04,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-25,53.9,44.3,48.2,53.9,36.4,44,44.7,87.8,0.04,100,4.17,rain,,,39.1,20.2,154.5,988.1,0.5,11.7,85.6,7.2,4,,2012-04-25T05:43:21,2012-04-25T20:14:33,0.07,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-26,58.4,48.3,52,58.4,42.2,49.8,44.9,77.6,0,0,0,,,,42.4,24.7,204.8,993.7,0.5,15.2,250.7,21.6,7,,2012-04-26T05:41:22,2012-04-26T20:16:13,0.11,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-27,60,49.4,52.6,60,44.9,51.9,45.4,77.1,0,0,0,,,,30,15.4,196.8,1009.9,0.3,19.5,265.9,23,8,,2012-04-27T05:39:24,2012-04-27T20:17:52,0.16,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-28,50.6,43.8,48,50.6,36,43.4,45.6,91.4,0,0,0,,,,35.9,20.3,36.1,1014.8,0.5,8.2,128.8,11.2,6,,2012-04-28T05:37:28,2012-04-28T20:19:31,0.2,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-29,59.6,43.1,49,59.6,34.7,44.4,44.5,85.8,0,0,0,,,,40.3,20.9,85,1004.6,0.5,14.2,142.2,12.3,6,,2012-04-29T05:35:32,2012-04-29T20:21:10,0.25,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-04-30,63.8,47.9,56.1,63.8,42.7,55.5,44.6,66.6,0,0,0,,,,,14.6,115,1011.9,0.2,26,260.5,22.4,8,,2012-04-30T05:33:38,2012-04-30T20:22:48,0.31,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-01,63.8,52.4,57,63.8,52.4,57,51.7,83.8,0.55,100,12.5,rain,,,,14,151.4,1015.8,0.3,11.5,257.9,22.4,8,,2012-05-01T05:31:46,2012-05-01T20:24:26,0.36,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-02,58.4,50.1,52.7,58.4,50.1,52.7,47.8,83.7,0,0,0,,,,,11.7,195.6,1019.6,0.3,7.5,136.9,11.6,4,,2012-05-02T05:29:54,2012-05-02T20:26:04,0.41,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-03,49.4,46.7,48.2,46.9,43.2,45.4,45,88.6,0.02,100,4.17,rain,,,,9,48.3,1012.2,0.2,9,94.5,8,3,,2012-05-03T05:28:04,2012-05-03T20:27:41,0.45,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-04,48.8,45.8,47.2,45.3,43.4,44.5,42.8,84.6,0.02,100,4.17,rain,,,,8.7,76,1006.9,0.4,11.1,175.9,15.3,5,,2012-05-04T05:26:16,2012-05-04T20:29:19,0.48,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-05,50.6,43.8,46.4,50.6,37.9,41.5,37.3,71.1,0,0,0,,,,,12.8,38.3,1009.5,0.3,20.3,205.9,17.8,7,,2012-05-05T05:24:29,2012-05-05T20:30:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-06,48.3,42.5,45.3,46.3,38,41.8,37,73.2,0.01,100,4.17,rain,,,,9.9,48.4,1013.9,0.3,19.9,195.8,17.1,6,,2012-05-06T05:22:44,2012-05-06T20:32:31,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-07,59.1,42,49.6,59.1,41.8,49.4,44.2,82.3,0,0,0,,,,,12.8,129.1,1014.3,4.4,12.5,153.7,13.1,5,,2012-05-07T05:21:00,2012-05-07T20:34:07,0.52,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2012-05-08,64.5,50.6,56.3,64.5,50.6,56.3,50.4,81.6,0,0,0,,,,,12.1,194.1,1007.4,0.3,16,258.6,22.2,7,,2012-05-08T05:19:18,2012-05-08T20:35:42,0.54,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-05-09,60,51.5,56,60,51.5,56,53.5,91.4,0,0,0,,,,33.3,14.1,172.5,1008.4,0.4,6.4,126.3,10.9,5,,2012-05-09T05:17:37,2012-05-09T20:37:17,0.58,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
